uid,labname,numTrials,timestamp
user_2,laba06s,1,2020-05-19 14:45:03.908268
user_2,laba06s,2,2020-05-19 14:47:48.971975
user_2,laba06s,3,2020-05-19 14:57:55.600572
user_30,laba06,1,2020-05-19 17:53:15.088248
user_30,laba06,2,2020-05-19 18:00:31.607942
user_21,laba06,1,2020-05-19 19:30:14.644328
user_10,laba06s,1,2020-05-20 07:37:31.175817
user_10,laba06s,2,2020-05-20 07:51:00.791665
user_10,laba06s,3,2020-05-20 08:02:47.902849
user_10,laba06s,4,2020-05-20 08:05:39.208746
user_1,laba06s,1,2020-05-20 12:23:37.289724
user_25,laba06s,1,2020-05-20 14:02:26.512032
user_25,laba06s,2,2020-05-20 14:10:16.192640
user_25,laba06s,3,2020-05-20 14:43:11.496256
user_6,laba06s,1,2020-05-20 14:50:07.609937
user_25,laba06s,4,2020-05-20 14:52:56.991986
user_6,laba06s,2,2020-05-20 15:07:50.815133
user_28,laba06s,1,2020-05-20 20:42:44.423160
user_28,laba06s,2,2020-05-20 21:56:17.041755
user_28,laba06s,3,2020-05-20 22:46:05.413378
user_25,laba06s,5,2020-05-20 22:57:55.717688
user_7,laba06s,1,2020-05-20 23:05:37.742597
user_7,laba06s,2,2020-05-20 23:16:19.056111
user_23,laba06,1,2020-05-21 08:34:10.517205
user_19,laba06s,1,2020-05-21 13:27:06.705881
user_19,laba06s,2,2020-05-21 13:31:05.857070
user_19,laba06s,3,2020-05-21 13:31:09.301661
user_23,laba06s,1,2020-05-21 14:29:15.709568
user_23,laba06s,2,2020-05-21 14:35:07.981893
user_19,laba06s,4,2020-05-21 14:39:57.378760
user_19,laba06s,5,2020-05-21 14:40:18.445729
user_19,laba06s,6,2020-05-21 14:44:32.921156
user_23,laba06s,3,2020-05-21 14:46:31.083049
user_17,laba06,1,2020-05-21 15:21:31.567615
user_17,laba06,2,2020-05-21 15:30:38.749706
user_17,laba06,3,2020-05-21 15:30:46.464337
user_17,laba06,4,2020-05-21 15:31:51.546593
user_19,laba06s,7,2020-05-21 16:02:38.595345
user_19,laba06s,8,2020-05-21 16:02:55.664839
user_17,laba06s,1,2020-05-21 17:39:17.783615
user_17,laba06s,2,2020-05-21 18:10:40.845772
user_1,laba06s,2,2020-05-21 19:28:53.782587
user_1,laba06s,3,2020-05-21 19:29:06.434968
user_1,laba06s,4,2020-05-21 19:31:11.012936
user_1,laba06s,5,2020-05-21 19:39:03.006336
user_19,laba06s,9,2020-05-21 20:01:48.959966
user_1,laba06s,6,2020-05-21 20:18:54.487900
user_1,laba06s,7,2020-05-21 20:19:06.872761
user_1,laba06s,8,2020-05-21 20:22:41.877806
user_1,laba06s,9,2020-05-21 20:37:00.290491
